"model","years","cases","cohort","mean_fu","median_fu","c_index","L_CI","U_CI"
"PI_hosp_20","8","7396","103463","2500.25901046751","2570","0.641769684076608","0.638754461253392","0.644784906899823"
"num_mm_37","8","7396","103463","2500.25901046751","2570","0.546972315773186","0.543834350975909","0.550110280570463"
"num_mm_20","8","7396","103463","2500.25901046751","2570","0.545429826836855","0.542346315283731","0.548513338389979"
"PI_cons_NB_37","8","7396","103463","2500.25901046751","2570","0.634523000670455","0.63155134279729","0.637494658543619"
"PI_cons_NB_20","8","7396","103463","2500.25901046751","2570","0.635907622018511","0.632931367034941","0.638883877002081"
"PI_gen_37","8","7396","103463","2500.25901046751","2570","0.545395664360179","0.542224417264821","0.548566911455538"
"PI_mort_37","9","7415","103463","2506.97932594261","2570","0.643110153219649","0.640087955423889","0.646132351015409"
"PI_mort_20","9","7415","103463","2506.97932594261","2570","0.642976872847324","0.639956139637743","0.645997606056905"
"PI_hosp_37","9","7415","103463","2506.97932594261","2570","0.642169987087276","0.639152080330301","0.64518789384425"
"PI_hosp_20","9","7415","103463","2506.97932594261","2570","0.64190927380061","0.638892460194181","0.644926087407039"
"num_mm_37","9","7415","103463","2506.97932594261","2570","0.54697204387219","0.543832756050921","0.550111331693459"
"num_mm_20","9","7415","103463","2506.97932594261","2570","0.545410059591256","0.542325255850769","0.548494863331744"
"PI_cons_NB_37","9","7415","103463","2506.97932594261","2570","0.634662040639875","0.631688858329383","0.637635222950367"
"PI_cons_NB_20","9","7415","103463","2506.97932594261","2570","0.636047894670514","0.633070044931441","0.639025744409588"
"PI_gen_37","9","7415","103463","2506.97932594261","2570","0.545350460361622","0.54217804933278","0.548522871390464"
"PI_mort_37","10","7415","103463","2506.98344335656","2570","0.643110153219649","0.640087955423889","0.646132351015409"
"PI_mort_20","10","7415","103463","2506.98344335656","2570","0.642976872847324","0.639956139637743","0.645997606056905"
"PI_hosp_37","10","7415","103463","2506.98344335656","2570","0.642169987087276","0.639152080330301","0.64518789384425"
"PI_hosp_20","10","7415","103463","2506.98344335656","2570","0.64190927380061","0.638892460194181","0.644926087407039"
"num_mm_37","10","7415","103463","2506.98344335656","2570","0.54697204387219","0.543832756050921","0.550111331693459"
"num_mm_20","10","7415","103463","2506.98344335656","2570","0.545410059591256","0.542325255850769","0.548494863331744"
"PI_cons_NB_37","10","7415","103463","2506.98344335656","2570","0.634662040639875","0.631688858329383","0.637635222950367"
"PI_cons_NB_20","10","7415","103463","2506.98344335656","2570","0.636047894670514","0.633070044931441","0.639025744409588"
"PI_gen_37","10","7415","103463","2506.98344335656","2570","0.545350460361622","0.54217804933278","0.548522871390464"
