"model","years","cases","cohort","mean_fu","median_fu","c_index","L_CI","U_CI"
"num_mm_20","3","2159","50425","1070.50472979673","1096","0.532368830801837","0.526642498646316","0.538095162957357"
"PI_cons_NB_37","3","2159","50425","1070.50472979673","1096","0.545008345696456","0.539031020822578","0.550985670570334"
"PI_cons_NB_20","3","2159","50425","1070.50472979673","1096","0.546793401624868","0.540808982489868","0.552777820759867"
"PI_gen_37","3","2159","50425","1070.50472979673","1096","0.532401926292241","0.526505151404853","0.538298701179628"
"PI_mort_37","4","2871","50425","1413.14215171046","1461","0.561290565837083","0.556029942211215","0.56655118946295"
"PI_mort_20","4","2871","50425","1413.14215171046","1461","0.560745609548732","0.555481244001288","0.566009975096177"
"PI_hosp_37","4","2871","50425","1413.14215171046","1461","0.562280400291346","0.557027082813929","0.567533717768763"
"PI_hosp_20","4","2871","50425","1413.14215171046","1461","0.561494357909681","0.556242710333031","0.566746005486331"
"num_mm_37","4","2871","50425","1413.14215171046","1461","0.532497285343874","0.52743940076356","0.537555169924189"
"num_mm_20","4","2871","50425","1413.14215171046","1461","0.533474958704426","0.528495061122736","0.538454856286116"
"PI_cons_NB_37","4","2871","50425","1413.14215171046","1461","0.545514662914626","0.540292585932151","0.5507367398971"
"PI_cons_NB_20","4","2871","50425","1413.14215171046","1461","0.547040678383451","0.541810569371644","0.552270787395258"
"PI_gen_37","4","2871","50425","1413.14215171046","1461","0.535022089117752","0.5299002693704","0.540143908865104"
"PI_mort_37","5","3634","50425","1751.17979176996","1826","0.557065863042088","0.552387795583798","0.561743930500378"
"PI_mort_20","5","3634","50425","1751.17979176996","1826","0.556524786097916","0.551843545443844","0.561206026751988"
"PI_hosp_37","5","3634","50425","1751.17979176996","1826","0.557883852550589","0.553198859103499","0.562568845997679"
"PI_hosp_20","5","3634","50425","1751.17979176996","1826","0.557194327927539","0.552511208498425","0.561877447356652"
"num_mm_37","5","3634","50425","1751.17979176996","1826","0.53149886616667","0.527004787430733","0.535992944902607"
"num_mm_20","5","3634","50425","1751.17979176996","1826","0.531353387555345","0.526918057669244","0.535788717441446"
"PI_cons_NB_37","5","3634","50425","1751.17979176996","1826","0.541554280193823","0.536887463391834","0.546221096995811"
"PI_cons_NB_20","5","3634","50425","1751.17979176996","1826","0.543053992687215","0.538383036029946","0.547724949344485"
"PI_gen_37","5","3634","50425","1751.17979176996","1826","0.533392814983034","0.528832129172775","0.537953500793293"
"PI_mort_37","6","4445","50425","2081.08400594943","2191","0.553717837913005","0.549474597286516","0.557961078539494"
"PI_mort_20","6","4445","50425","2081.08400594943","2191","0.553205784656511","0.548960816595814","0.557450752717207"
"PI_hosp_37","6","4445","50425","2081.08400594943","2191","0.553875548066432","0.54962419535343","0.558126900779434"
"PI_hosp_20","6","4445","50425","2081.08400594943","2191","0.553287945853089","0.549039493681486","0.557536398024692"
"num_mm_37","6","4445","50425","2081.08400594943","2191","0.528914456038051","0.524844648388673","0.532984263687429"
