"model","years","cases","cohort","mean_fu","median_fu","c_index","L_CI","U_CI"
"num_mm_37","3","1626","51862","1077.00158111912","1096","0.572830822036224","0.566230159847887","0.579431484224562"
"num_mm_20","3","1626","51862","1077.00158111912","1096","0.566516057350184","0.560016568845639","0.573015545854728"
"PI_cons_NB_37","3","1626","51862","1077.00158111912","1096","0.688212660902955","0.682518883357265","0.693906438448645"
"PI_cons_NB_20","3","1626","51862","1077.00158111912","1096","0.688262985580242","0.682562091787108","0.693963879373376"
"PI_gen_37","3","1626","51862","1077.00158111912","1096","0.568735433046115","0.562144589180685","0.575326276911544"
"PI_mort_37","4","2217","51862","1423.7379391462","1461","0.687177128029003","0.682226665291273","0.692127590766733"
"PI_mort_20","4","2217","51862","1423.7379391462","1461","0.687250356309165","0.682304130361438","0.692196582256892"
"PI_hosp_37","4","2217","51862","1423.7379391462","1461","0.686542127211525","0.681599893035212","0.691484361387839"
"PI_hosp_20","4","2217","51862","1423.7379391462","1461","0.68594586147517","0.681008410404934","0.690883312545405"
"num_mm_37","4","2217","51862","1423.7379391462","1461","0.570125731885404","0.564464981370204","0.575786482400604"
"num_mm_20","4","2217","51862","1423.7379391462","1461","0.564359964827564","0.558794690113509","0.569925239541619"
"PI_cons_NB_37","4","2217","51862","1423.7379391462","1461","0.683532302012431","0.678607767626667","0.688456836398195"
"PI_cons_NB_20","4","2217","51862","1423.7379391462","1461","0.683552895233657","0.67862394243137","0.688481848035943"
"PI_gen_37","4","2217","51862","1423.7379391462","1461","0.566557291002291","0.56089775232993","0.572216829674652"
"PI_mort_37","5","2806","51862","1767.96268944507","1826","0.685438335402113","0.681047179720922","0.689829491083304"
"PI_mort_20","5","2806","51862","1767.96268944507","1826","0.6854991178968","0.681110459124658","0.689887776668943"
"PI_hosp_37","5","2806","51862","1767.96268944507","1826","0.684556345934125","0.680167338823227","0.688945353045023"
"PI_hosp_20","5","2806","51862","1767.96268944507","1826","0.68398724663701","0.679602208894963","0.688372284379057"
"num_mm_37","5","2806","51862","1767.96268944507","1826","0.567412428283622","0.562390941249544","0.572433915317701"
"num_mm_20","5","2806","51862","1767.96268944507","1826","0.560489546661963","0.555540374580651","0.565438718743274"
"PI_cons_NB_37","5","2806","51862","1767.96268944507","1826","0.681146647723512","0.676767988716911","0.685525306730113"
"PI_cons_NB_20","5","2806","51862","1767.96268944507","1826","0.68128972933216","0.676909097173378","0.685670361490943"
"PI_gen_37","5","2806","51862","1767.96268944507","1826","0.563666894528162","0.558624223070029","0.568709565986296"
"PI_mort_37","6","3469","51862","2105.07143958968","2191","0.685445074916614","0.681505646198003","0.689384503635224"
"PI_mort_20","6","3469","51862","2105.07143958968","2191","0.685484125591773","0.681546435204944","0.689421815978601"
"PI_hosp_37","6","3469","51862","2105.07143958968","2191","0.684896994095372","0.680962900880581","0.688831087310163"
"PI_hosp_20","6","3469","51862","2105.07143958968","2191","0.684389297627407","0.680457596252059","0.688320999002755"
"num_mm_37","6","3469","51862","2105.07143958968","2191","0.568162160530718","0.563632822938497","0.57269149812294"
"num_mm_20","6","3469","51862","2105.07143958968","2191","0.561994105084732","0.557528037387922","0.566460172781542"
"PI_cons_NB_37","6","3469","51862","2105.07143958968","2191","0.681846248889677","0.677919796489417","0.685772701289937"
"PI_cons_NB_20","6","3469","51862","2105.07143958968","2191","0.682075818383309","0.678147625493988","0.68600401127263"
"PI_gen_37","6","3469","51862","2105.07143958968","2191","0.564294850602102","0.559741685044834","0.56884801615937"
"PI_mort_37","7","3999","51862","2370.8940650187","2556","0.683723398626914","0.680024270248395","0.687422527005432"
"PI_mort_20","7","3999","51862","2370.8940650187","2556","0.683740817202339","0.6800433518651","0.687438282539578"
"PI_hosp_37","7","3999","51862","2370.8940650187","2556","0.682659321648072","0.678965218043334","0.686353425252809"
"PI_hosp_20","7","3999","51862","2370.8940650187","2556","0.682185919382017","0.678494051138297","0.685877787625737"
"num_mm_37","7","3999","51862","2370.8940650187","2556","0.564481381442229","0.560249732671919","0.56871303021254"
"num_mm_20","7","3999","51862","2370.8940650187","2556","0.559120637763248","0.554951713410082","0.563289562116414"
"PI_cons_NB_37","7","3999","51862","2370.8940650187","2556","0.679266472210704","0.675578960478188","0.682953983943219"
"PI_cons_NB_20","7","3999","51862","2370.8940650187","2556","0.679673555190405","0.675984854417215","0.683362255963595"
"PI_gen_37","7","3999","51862","2370.8940650187","2556","0.560898328841687","0.556645251567446","0.565151406115928"
"PI_mort_37","8","4231","51862","2474.60489375651","2563","0.682796817919328","0.679153994972311","0.686439640866345"
"PI_mort_20","8","4231","51862","2474.60489375651","2563","0.682818260415564","0.67917705520695","0.686459465624178"
"PI_hosp_37","8","4231","51862","2474.60489375651","2563","0.681780787165574","0.67814271619176","0.685418858139388"
"PI_hosp_20","8","4231","51862","2474.60489375651","2563","0.681306315395039","0.677670473937296","0.684942156852783"
"num_mm_37","8","4231","51862","2474.60489375651","2563","0.563862297336138","0.559699609302442","0.568024985369833"
"num_mm_20","8","4231","51862","2474.60489375651","2563","0.558656881068318","0.554556223355132","0.562757538781504"
"PI_cons_NB_37","8","4231","51862","2474.60489375651","2563","0.678377081853433","0.674745210307331","0.682008953399536"
"PI_cons_NB_20","8","4231","51862","2474.60489375651","2563","0.678792633771191","0.675159770266635","0.682425497275746"
"PI_gen_37","8","4231","51862","2474.60489375651","2563","0.56036029401032","0.556176859109093","0.564543728911546"
"PI_mort_37","9","4241","51862","2481.8382630828","2563","0.682936026834015","0.679292210840126","0.686579842827904"
"PI_mort_20","9","4241","51862","2481.8382630828","2563","0.682959271464694","0.67931708105385","0.686601461875539"
"PI_hosp_37","9","4241","51862","2481.8382630828","2563","0.681911721750676","0.678272882754063","0.685550560747289"
"PI_hosp_20","9","4241","51862","2481.8382630828","2563","0.681435353070374","0.67779874139758","0.685071964743169"
"num_mm_37","9","4241","51862","2481.8382630828","2563","0.563839886426007","0.559675790115951","0.568003982736063"
"num_mm_20","9","4241","51862","2481.8382630828","2563","0.558605953037666","0.554503824524209","0.562708081551123"
"PI_cons_NB_37","9","4241","51862","2481.8382630828","2563","0.678509271448671","0.674876889728218","0.682141653169124"
"PI_cons_NB_20","9","4241","51862","2481.8382630828","2563","0.678926418334384","0.675292920084603","0.682559916584164"
"PI_gen_37","9","4241","51862","2481.8382630828","2563","0.560314282057089","0.556129411955353","0.564499152158825"
"PI_mort_37","10","4241","51862","2481.8420230612","2563","0.682936026834015","0.679292210840126","0.686579842827904"
"PI_mort_20","10","4241","51862","2481.8420230612","2563","0.682959271464694","0.67931708105385","0.686601461875539"
"PI_hosp_37","10","4241","51862","2481.8420230612","2563","0.681911721750676","0.678272882754063","0.685550560747289"
"PI_hosp_20","10","4241","51862","2481.8420230612","2563","0.681435353070374","0.67779874139758","0.685071964743169"
"num_mm_37","10","4241","51862","2481.8420230612","2563","0.563839886426007","0.559675790115951","0.568003982736063"
"num_mm_20","10","4241","51862","2481.8420230612","2563","0.558605953037666","0.554503824524209","0.562708081551123"
"PI_cons_NB_37","10","4241","51862","2481.8420230612","2563","0.678509271448671","0.674876889728218","0.682141653169124"
"PI_cons_NB_20","10","4241","51862","2481.8420230612","2563","0.678926418334384","0.675292920084603","0.682559916584164"
"PI_gen_37","10","4241","51862","2481.8420230612","2563","0.560314282057089","0.556129411955353","0.564499152158825"
