"model","years","cases","cohort","mean_fu","median_fu","c_index","L_CI","U_CI"
"PI_hosp_20","4","186","16227","1454.25217230542","1461","0.658191760918682","0.639402296786085","0.67698122505128"
"num_mm_37","4","186","16227","1454.25217230542","1461","0.650868262674869","0.631105545602625","0.670630979747113"
"num_mm_20","4","186","16227","1454.25217230542","1461","0.633827087262815","0.613893863768451","0.653760310757179"
"PI_cons_NB_37","4","186","16227","1454.25217230542","1461","0.676703700988396","0.657598954339856","0.695808447636937"
"PI_cons_NB_20","4","186","16227","1454.25217230542","1461","0.668531601362294","0.649332143656991","0.687731059067598"
"PI_gen_37","4","186","16227","1454.25217230542","1461","0.660633426863324","0.640522215371203","0.680744638355445"
"PI_mort_37","5","258","16227","1815.57860356196","1826","0.608759396504813","0.592393018802725","0.625125774206902"
"PI_mort_20","5","258","16227","1815.57860356196","1826","0.607314586072225","0.590962229174818","0.623666942969632"
"PI_hosp_37","5","258","16227","1815.57860356196","1826","0.648848461645887","0.632110760923418","0.665586162368356"
"PI_hosp_20","5","258","16227","1815.57860356196","1826","0.643233312626109","0.626572888228075","0.659893737024144"
"num_mm_37","5","258","16227","1815.57860356196","1826","0.633223296108487","0.616293328285149","0.650153263931824"
"num_mm_20","5","258","16227","1815.57860356196","1826","0.619169351382328","0.602205677045678","0.636133025718977"
"PI_cons_NB_37","5","258","16227","1815.57860356196","1826","0.656593444959717","0.639793925098941","0.673392964820493"
"PI_cons_NB_20","5","258","16227","1815.57860356196","1826","0.649923672209461","0.633044267930861","0.66680307648806"
"PI_gen_37","5","258","16227","1815.57860356196","1826","0.644004897499242","0.626766135448566","0.661243659549917"
"PI_mort_37","6","338","16227","2173.61946139151","2191","0.595002003768005","0.580484097102679","0.609519910433331"
"PI_mort_20","6","338","16227","2173.61946139151","2191","0.593548419787094","0.579017996954279","0.608078842619908"
"PI_hosp_37","6","338","16227","2173.61946139151","2191","0.63344367108724","0.618592961884752","0.648294380289728"
"PI_hosp_20","6","338","16227","2173.61946139151","2191","0.629788337609574","0.614937718674591","0.644638956544556"
"num_mm_37","6","338","16227","2173.61946139151","2191","0.619114380605368","0.60416520375289","0.634063557457847"
"num_mm_20","6","338","16227","2173.61946139151","2191","0.608309142249103","0.593360706008593","0.623257578489613"
"PI_cons_NB_37","6","338","16227","2173.61946139151","2191","0.643795551174392","0.628751131442225","0.65883997090656"
"PI_cons_NB_20","6","338","16227","2173.61946139151","2191","0.63909079602563","0.623949741739019","0.654231850312241"
"PI_gen_37","6","338","16227","2173.61946139151","2191","0.628238480637152","0.612890707271202","0.643586254003102"
"PI_mort_37","7","413","16227","2462.38226412769","2556","0.595192639198795","0.5819652404743","0.608420037923289"
"PI_mort_20","7","413","16227","2462.38226412769","2556","0.593697221229901","0.580454262631501","0.6069401798283"
"PI_hosp_37","7","413","16227","2462.38226412769","2556","0.632523380858775","0.61895155692995","0.6460952047876"
"PI_hosp_20","7","413","16227","2462.38226412769","2556","0.628545315006456","0.614971727342513","0.642118902670399"
"num_mm_37","7","413","16227","2462.38226412769","2556","0.622322134960283","0.608772303597561","0.635871966323006"
"num_mm_20","7","413","16227","2462.38226412769","2556","0.611097888818024","0.597530181662459","0.624665595973588"
"PI_cons_NB_37","7","413","16227","2462.38226412769","2556","0.642202021467809","0.628503314993577","0.65590072794204"
"PI_cons_NB_20","7","413","16227","2462.38226412769","2556","0.637000205114393","0.623224708010092","0.650775702218694"
"PI_gen_37","7","413","16227","2462.38226412769","2556","0.630190048772337","0.616333813072289","0.644046284472386"
"PI_mort_37","8","502","16227","2578.42484747643","2596","0.595532559822792","0.5833097932379","0.607755326407684"
"PI_mort_20","8","502","16227","2578.42484747643","2596","0.594041886913711","0.581802408406961","0.606281365420461"
"PI_hosp_37","8","502","16227","2578.42484747643","2596","0.632049905917059","0.619494716546486","0.644605095287633"
