"model","years","cases","cohort","mean_fu","median_fu","c_index","L_CI","U_CI"
"PI_cons_NB_37","8","141","11170","2595.7969561325","2600","0.664119189661055","0.641738872449803","0.686499506872307"
"PI_cons_NB_20","8","141","11170","2595.7969561325","2600","0.661057078046016","0.638852094260881","0.683262061831151"
"PI_gen_37","8","141","11170","2595.7969561325","2600","0.658881122974117","0.635049916626697","0.682712329321537"
"PI_mort_37","9","172","11170","2605.27385854969","2600","0.593859449371022","0.573415102386681","0.614303796355363"
"PI_mort_20","9","172","11170","2605.27385854969","2600","0.593992995240255","0.573556290639414","0.614429699841095"
"PI_hosp_37","9","172","11170","2605.27385854969","2600","0.644416240490189","0.623746495899117","0.665085985081261"
"PI_hosp_20","9","172","11170","2605.27385854969","2600","0.64758852909889","0.626931780786999","0.668245277410781"
"num_mm_37","9","172","11170","2605.27385854969","2600","0.652421117703457","0.630509273793324","0.67433296161359"
"num_mm_20","9","172","11170","2605.27385854969","2600","0.653139706041589","0.631364760371599","0.674914651711579"
"PI_cons_NB_37","9","172","11170","2605.27385854969","2600","0.664939320300744","0.643910932606443","0.685967707995045"
"PI_cons_NB_20","9","172","11170","2605.27385854969","2600","0.661920264913005","0.64105246713743","0.68278806268858"
"PI_gen_37","9","172","11170","2605.27385854969","2600","0.659611922922706","0.637178502745621","0.68204534309979"
"PI_mort_37","10","197","11170","2605.27385854969","2600","0.597407541531373","0.577707747101124","0.617107335961622"
"PI_mort_20","10","197","11170","2605.27385854969","2600","0.597546917746731","0.577857464788396","0.617236370705066"
"PI_hosp_37","10","197","11170","2605.27385854969","2600","0.646120746058362","0.626119354205389","0.666122137911334"
"PI_hosp_20","10","197","11170","2605.27385854969","2600","0.649345570849069","0.629350050216919","0.669341091481219"
"num_mm_37","10","197","11170","2605.27385854969","2600","0.646491705897927","0.625598578562083","0.667384833233771"
"num_mm_20","10","197","11170","2605.27385854969","2600","0.647654493057056","0.626928914332651","0.668380071781461"
"PI_cons_NB_37","10","197","11170","2605.27385854969","2600","0.664185790320961","0.643859855009257","0.684511725632664"
"PI_cons_NB_20","10","197","11170","2605.27385854969","2600","0.661633197101705","0.641460198529277","0.681806195674133"
"PI_gen_37","10","197","11170","2605.27385854969","2600","0.653720705888797","0.632326043848142","0.675115367929453"
