"model","years","cases","cohort","mean_fu","median_fu","c_index","L_CI","U_CI"
"PI_cons_NB_20","5","478","26277","1814.28294706397","1826","0.605536774388776","0.592374307974875","0.618699240802676"
"PI_gen_37","5","478","26277","1814.28294706397","1826","0.621166581641857","0.608161599404818","0.634171563878895"
"PI_mort_37","6","636","26277","2171.24732655935","2191","0.575879081564784","0.564574440658173","0.587183722471394"
"PI_mort_20","6","636","26277","2171.24732655935","2191","0.575928178222625","0.564614467645595","0.587241888799654"
"PI_hosp_37","6","636","26277","2171.24732655935","2191","0.604291811149963","0.59290262792252","0.615680994377406"
"PI_hosp_20","6","636","26277","2171.24732655935","2191","0.604574397095465","0.593197136374457","0.615951657816473"
"num_mm_37","6","636","26277","2171.24732655935","2191","0.603891193325617","0.592942861994899","0.614839524656335"
"num_mm_20","6","636","26277","2171.24732655935","2191","0.606321159865987","0.595413865680121","0.617228454051853"
"PI_cons_NB_37","6","636","26277","2171.24732655935","2191","0.611421063841284","0.600117174785606","0.622724952896962"
"PI_cons_NB_20","6","636","26277","2171.24732655935","2191","0.610051900104263","0.598715056463266","0.62138874374526"
"PI_gen_37","6","636","26277","2171.24732655935","2191","0.616062954454536","0.60474246009511","0.627383448813962"
"PI_mort_37","7","803","26277","2454.62853445979","2556","0.579860173616363","0.569775846394916","0.589944500837809"
"PI_mort_20","7","803","26277","2454.62853445979","2556","0.579630542672011","0.569536798074921","0.589724287269101"
"PI_hosp_37","7","803","26277","2454.62853445979","2556","0.606943277314593","0.596765593945415","0.617120960683771"
"PI_hosp_20","7","803","26277","2454.62853445979","2556","0.606612527919845","0.596451701554589","0.6167733542851"
"num_mm_37","7","803","26277","2454.62853445979","2556","0.599256578549825","0.589405090209471","0.609108066890179"
"num_mm_20","7","803","26277","2454.62853445979","2556","0.599473934567556","0.589674106206267","0.609273762928844"
"PI_cons_NB_37","7","803","26277","2454.62853445979","2556","0.612840556237801","0.602702645019384","0.622978467456218"
"PI_cons_NB_20","7","803","26277","2454.62853445979","2556","0.61089186173862","0.600739859361728","0.621043864115511"
"PI_gen_37","7","803","26277","2454.62853445979","2556","0.610880435079285","0.600685846538605","0.621075023619966"
"PI_mort_37","8","982","26277","2563.58895612132","2584","0.582254520188515","0.573004773497113","0.591504266879917"
"PI_mort_20","8","982","26277","2563.58895612132","2584","0.582267501623121","0.573009460095325","0.591525543150917"
"PI_hosp_37","8","982","26277","2563.58895612132","2584","0.61034131105778","0.601012552059019","0.619670070056542"
"PI_hosp_20","8","982","26277","2563.58895612132","2584","0.610256159028402","0.600939848773098","0.619572469283706"
"num_mm_37","8","982","26277","2563.58895612132","2584","0.599887503064325","0.590776643639455","0.608998362489195"
"num_mm_20","8","982","26277","2563.58895612132","2584","0.601413307330431","0.59236783996515","0.610458774695712"
"PI_cons_NB_37","8","982","26277","2563.58895612132","2584","0.616765973169582","0.607466432409845","0.62606551392932"
"PI_cons_NB_20","8","982","26277","2563.58895612132","2584","0.615171089126468","0.605861468882751","0.624480709370185"
"PI_gen_37","8","982","26277","2563.58895612132","2584","0.612456777121308","0.603044497287207","0.621869056955409"
"PI_mort_37","9","1219","26277","2569.52631578947","2584","0.590288864467438","0.581806219571022","0.598771509363853"
"PI_mort_20","9","1219","26277","2569.52631578947","2584","0.590419781016363","0.581929577639123","0.598909984393602"
"PI_hosp_37","9","1219","26277","2569.52631578947","2584","0.618549335361912","0.609989951837674","0.62710871888615"
"PI_hosp_20","9","1219","26277","2569.52631578947","2584","0.618456411736039","0.609910532538028","0.62700229093405"
"num_mm_37","9","1219","26277","2569.52631578947","2584","0.603303557835278","0.594914689999503","0.611692425671054"
"num_mm_20","9","1219","26277","2569.52631578947","2584","0.604826982335886","0.596502884595785","0.613151080075987"
"PI_cons_NB_37","9","1219","26277","2569.52631578947","2584","0.624731371300993","0.616184520406232","0.633278222195753"
"PI_cons_NB_20","9","1219","26277","2569.52631578947","2584","0.623210776268204","0.614662260888842","0.631759291647566"
"PI_gen_37","9","1219","26277","2569.52631578947","2584","0.61643381057154","0.607769446578353","0.625098174564726"
"PI_mort_37","10","1445","26277","2569.52631578947","2584","0.592629922655371","0.584739762787363","0.60052008252338"
"PI_mort_20","10","1445","26277","2569.52631578947","2584","0.592862968247573","0.584968332384919","0.600757604110227"
"PI_hosp_37","10","1445","26277","2569.52631578947","2584","0.619884489259637","0.61193460687562","0.627834371643654"
"PI_hosp_20","10","1445","26277","2569.52631578947","2584","0.620015892142695","0.612077529663945","0.627954254621445"
"num_mm_37","10","1445","26277","2569.52631578947","2584","0.600166975208446","0.592298505870522","0.608035444546371"
"num_mm_20","10","1445","26277","2569.52631578947","2584","0.602179948476081","0.594392718368277","0.609967178583886"
"PI_cons_NB_37","10","1445","26277","2569.52631578947","2584","0.625155449698085","0.617204959828782","0.633105939567387"
"PI_cons_NB_20","10","1445","26277","2569.52631578947","2584","0.623893352545839","0.615947030657159","0.63183967443452"
"PI_gen_37","10","1445","26277","2569.52631578947","2584","0.612570323273474","0.604468106994063","0.620672539552884"
