"model","years","cases","cohort","mean_fu","median_fu","c_index","L_CI","U_CI"
"PI_cons_NB_20","6","727","16227","2134.93443027054","2191","0.580109872372493","0.570203816818645","0.590015927926342"
"PI_gen_37","6","727","16227","2134.93443027054","2191","0.520276657793314","0.510575848747797","0.529977466838832"
"PI_mort_37","7","862","16227","2412.24181919024","2556","0.579344728369104","0.570067505363928","0.588621951374279"
"PI_mort_20","7","862","16227","2412.24181919024","2556","0.579881339125975","0.570609986654806","0.589152691597144"
"PI_hosp_37","7","862","16227","2412.24181919024","2556","0.579727923925542","0.57052172735386","0.588934120497224"
"PI_hosp_20","7","862","16227","2412.24181919024","2556","0.57909995654758","0.569895422197005","0.588304490898155"
"num_mm_37","7","862","16227","2412.24181919024","2556","0.519507244987181","0.510666349568456","0.528348140405907"
"num_mm_20","7","862","16227","2412.24181919024","2556","0.516116776667496","0.507521112201611","0.524712441133381"
"PI_cons_NB_37","7","862","16227","2412.24181919024","2556","0.577995077928986","0.568819402603047","0.587170753254925"
"PI_cons_NB_20","7","862","16227","2412.24181919024","2556","0.577673332161412","0.568482040236205","0.586864624086618"
"PI_gen_37","7","862","16227","2412.24181919024","2556","0.516892565983375","0.507997132622957","0.525787999343794"
"PI_mort_37","8","923","16227","2522.9405928391","2579","0.578016717802034","0.568928273795349","0.587105161808718"
"PI_mort_20","8","923","16227","2522.9405928391","2579","0.578525432322248","0.569442510295641","0.587608354348856"
"PI_hosp_37","8","923","16227","2522.9405928391","2579","0.578053530234587","0.569031707202258","0.587075353266917"
"PI_hosp_20","8","923","16227","2522.9405928391","2579","0.577537231243344","0.56851751423023","0.586556948256458"
"num_mm_37","8","923","16227","2522.9405928391","2579","0.517877708137124","0.509228129272964","0.526527287001284"
"num_mm_20","8","923","16227","2522.9405928391","2579","0.51498665577068","0.506576587318975","0.523396724222385"
"PI_cons_NB_37","8","923","16227","2522.9405928391","2579","0.576140023690188","0.567146312437098","0.585133734943277"
"PI_cons_NB_20","8","923","16227","2522.9405928391","2579","0.576033286134492","0.567025368334023","0.585041203934961"
"PI_gen_37","8","923","16227","2522.9405928391","2579","0.515626711130659","0.506923372390535","0.524330049870783"
"PI_mort_37","9","925","16227","2530.6425710236","2579","0.578750578371422","0.569660177880976","0.587840978861867"
"PI_mort_20","9","925","16227","2530.6425710236","2579","0.579261124115357","0.570176358436255","0.588345889794458"
"PI_hosp_37","9","925","16227","2530.6425710236","2579","0.578853428784447","0.569832718100048","0.587874139468845"
"PI_hosp_20","9","925","16227","2530.6425710236","2579","0.578333283668629","0.569314484861358","0.587352082475901"
"num_mm_37","9","925","16227","2530.6425710236","2579","0.518327202336821","0.509668902182832","0.526985502490809"
"num_mm_20","9","925","16227","2530.6425710236","2579","0.515401469452575","0.506982197770227","0.523820741134922"
"PI_cons_NB_37","9","925","16227","2530.6425710236","2579","0.576971729516238","0.56798082866582","0.585962630366655"
"PI_cons_NB_20","9","925","16227","2530.6425710236","2579","0.576853720249545","0.567847928123539","0.585859512375551"
"PI_gen_37","9","925","16227","2530.6425710236","2579","0.516063789049244","0.507351235985532","0.524776342112956"
"PI_mort_37","10","925","16227","2530.6425710236","2579","0.578750578371422","0.569660177880976","0.587840978861867"
"PI_mort_20","10","925","16227","2530.6425710236","2579","0.579261124115357","0.570176358436255","0.588345889794458"
"PI_hosp_37","10","925","16227","2530.6425710236","2579","0.578853428784447","0.569832718100048","0.587874139468845"
"PI_hosp_20","10","925","16227","2530.6425710236","2579","0.578333283668629","0.569314484861358","0.587352082475901"
"num_mm_37","10","925","16227","2530.6425710236","2579","0.518327202336821","0.509668902182832","0.526985502490809"
"num_mm_20","10","925","16227","2530.6425710236","2579","0.515401469452575","0.506982197770227","0.523820741134922"
"PI_cons_NB_37","10","925","16227","2530.6425710236","2579","0.576971729516238","0.56798082866582","0.585962630366655"
"PI_cons_NB_20","10","925","16227","2530.6425710236","2579","0.576853720249545","0.567847928123539","0.585859512375551"
"PI_gen_37","10","925","16227","2530.6425710236","2579","0.516063789049244","0.507351235985532","0.524776342112956"
