"model","years","cases","cohort","mean_fu","median_fu","c_index","L_CI","U_CI"
"PI_mort_20","3","68","24269","1097.7643907866","1096","0.620476890345804","0.58980385683085","0.651149923860758"
"PI_hosp_37","3","68","24269","1097.7643907866","1096","0.661350691717953","0.631572850928899","0.691128532507008"
"PI_hosp_20","3","68","24269","1097.7643907866","1096","0.665245587483904","0.63562566525827","0.694865509709538"
"num_mm_37","3","68","24269","1097.7643907866","1096","0.633837927188478","0.601317845015966","0.66635800936099"
"num_mm_20","3","68","24269","1097.7643907866","1096","0.641751814098449","0.60974070983343","0.673762918363467"
"PI_cons_NB_37","3","68","24269","1097.7643907866","1096","0.646333937324856","0.615109843252265","0.677558031397446"
"PI_cons_NB_20","3","68","24269","1097.7643907866","1096","0.64772295600652","0.616955762312721","0.678490149700319"
"PI_gen_37","3","68","24269","1097.7643907866","1096","0.650302258717928","0.615991403823546","0.68461311361231"
"PI_mort_37","4","98","24269","1458.44604227615","1461","0.613800294923109","0.586852389598213","0.640748200248006"
"PI_mort_20","4","98","24269","1458.44604227615","1461","0.614862439435433","0.588024879848356","0.641699999022509"
"PI_hosp_37","4","98","24269","1458.44604227615","1461","0.656550452917632","0.630205435003676","0.682895470831589"
"PI_hosp_20","4","98","24269","1458.44604227615","1461","0.656362966083842","0.630205515961511","0.682520416206173"
"num_mm_37","4","98","24269","1458.44604227615","1461","0.643419633452707","0.616381550585358","0.670457716320056"
"num_mm_20","4","98","24269","1458.44604227615","1461","0.63762945017906","0.610910783470918","0.664348116887203"
"PI_cons_NB_37","4","98","24269","1458.44604227615","1461","0.648701495681483","0.621296968835407","0.676106022527559"
"PI_cons_NB_20","4","98","24269","1458.44604227615","1461","0.646205392879714","0.619228646142778","0.67318213961665"
"PI_gen_37","4","98","24269","1458.44604227615","1461","0.656476722140299","0.628321795076279","0.68463164920432"
"PI_mort_37","5","130","24269","1823.92768552474","1826","0.598694748993125","0.575550063326329","0.621839434659921"
"PI_mort_20","5","130","24269","1823.92768552474","1826","0.600743778223018","0.577600587574967","0.623886968871068"
"PI_hosp_37","5","130","24269","1823.92768552474","1826","0.640931702839592","0.617511537214594","0.664351868464589"
"PI_hosp_20","5","130","24269","1823.92768552474","1826","0.642778753152842","0.619410212928118","0.666147293377565"
"num_mm_37","5","130","24269","1823.92768552474","1826","0.621891177382938","0.598069658874521","0.645712695891355"
"num_mm_20","5","130","24269","1823.92768552474","1826","0.624110720678573","0.600803732835634","0.647417708521512"
"PI_cons_NB_37","5","130","24269","1823.92768552474","1826","0.634103194540499","0.609469314471957","0.658737074609041"
"PI_cons_NB_20","5","130","24269","1823.92768552474","1826","0.633048804208535","0.608824698162714","0.657272910254356"
"PI_gen_37","5","130","24269","1823.92768552474","1826","0.630904585858997","0.606324419779438","0.655484751938556"
"PI_mort_37","6","168","24269","2186.09427664922","2191","0.598746101565675","0.578170164957779","0.619322038173571"
"PI_mort_20","6","168","24269","2186.09427664922","2191","0.601174077599241","0.580619479662978","0.621728675535505"
"PI_hosp_37","6","168","24269","2186.09427664922","2191","0.63746228324016","0.616901859860505","0.658022706619814"
"PI_hosp_20","6","168","24269","2186.09427664922","2191","0.639876352776094","0.619339051537003","0.660413654015185"
"num_mm_37","6","168","24269","2186.09427664922","2191","0.616766953435877","0.59605746288445","0.637476443987305"
"num_mm_20","6","168","24269","2186.09427664922","2191","0.614122995956778","0.593781634283101","0.634464357630455"
"PI_cons_NB_37","6","168","24269","2186.09427664922","2191","0.631585864992767","0.610337494164829","0.652834235820706"
"PI_cons_NB_20","6","168","24269","2186.09427664922","2191","0.630201368547047","0.609205282997574","0.651197454096519"
"PI_gen_37","6","168","24269","2186.09427664922","2191","0.625982407911296","0.604553058850728","0.647411756971863"
"PI_mort_37","7","212","24269","2477.52668012691","2556","0.602227796368385","0.584036636116915","0.620418956619856"
"PI_mort_20","7","212","24269","2477.52668012691","2556","0.604072587770032","0.5858957245304","0.622249451009664"
"PI_hosp_37","7","212","24269","2477.52668012691","2556","0.639652702762603","0.621648678282499","0.657656727242706"
"PI_hosp_20","7","212","24269","2477.52668012691","2556","0.641807472553807","0.623784949573049","0.659829995534565"
"num_mm_37","7","212","24269","2477.52668012691","2556","0.614553966094052","0.596152589046328","0.632955343141775"
"num_mm_20","7","212","24269","2477.52668012691","2556","0.611678443416648","0.593564327670998","0.629792559162298"
"PI_cons_NB_37","7","212","24269","2477.52668012691","2556","0.631521816791134","0.612834320684464","0.650209312897803"
"PI_cons_NB_20","7","212","24269","2477.52668012691","2556","0.630489972305359","0.611999142813602","0.648980801797116"
"PI_gen_37","7","212","24269","2477.52668012691","2556","0.6237799471205","0.60471990829211","0.64283998594889"
"PI_mort_37","8","245","24269","2597.84914912028","2600","0.608260169584084","0.591119097719654","0.625401241448514"
"PI_mort_20","8","245","24269","2597.84914912028","2600","0.609907588714424","0.592780862247863","0.627034315180986"
"PI_hosp_37","8","245","24269","2597.84914912028","2600","0.642548163572188","0.625534952154022","0.659561374990353"
"PI_hosp_20","8","245","24269","2597.84914912028","2600","0.644336113760824","0.62733422264391","0.661338004877737"
"num_mm_37","8","245","24269","2597.84914912028","2600","0.608194749953498","0.590799429601276","0.62559007030572"
"num_mm_20","8","245","24269","2597.84914912028","2600","0.604900004883175","0.587763586079447","0.622036423686903"
"PI_cons_NB_37","8","245","24269","2597.84914912028","2600","0.630596966243843","0.612952287730851","0.648241644756835"
"PI_cons_NB_20","8","245","24269","2597.84914912028","2600","0.630298104769072","0.612867679853873","0.647728529684272"
"PI_gen_37","8","245","24269","2597.84914912028","2600","0.617389376522963","0.599370489777086","0.63540826326884"
"PI_mort_37","9","297","24269","2606.33586056286","2600","0.60648881558801","0.590406576260247","0.622571054915774"
"PI_mort_20","9","297","24269","2606.33586056286","2600","0.608487452908147","0.592402910611052","0.624571995205242"
"PI_hosp_37","9","297","24269","2606.33586056286","2600","0.641442880256057","0.625380896206122","0.657504864305992"
"PI_hosp_20","9","297","24269","2606.33586056286","2600","0.643762036689708","0.627689069915136","0.659835003464279"
"num_mm_37","9","297","24269","2606.33586056286","2600","0.611249669749919","0.594745699679104","0.627753639820735"
"num_mm_20","9","297","24269","2606.33586056286","2600","0.60940603898656","0.593143751988433","0.625668325984688"
"PI_cons_NB_37","9","297","24269","2606.33586056286","2600","0.630554789134247","0.613896286436853","0.647213291831641"
"PI_cons_NB_20","9","297","24269","2606.33586056286","2600","0.630633325789681","0.614146209292862","0.6471204422865"
"PI_gen_37","9","297","24269","2606.33586056286","2600","0.619991436748886","0.602930812568552","0.63705206092922"
"PI_mort_37","10","338","24269","2606.33734393671","2600","0.608831601184301","0.593553556689828","0.624109645678774"
"PI_mort_20","10","338","24269","2606.33734393671","2600","0.610593216367804","0.595316373328858","0.625870059406749"
"PI_hosp_37","10","338","24269","2606.33734393671","2600","0.64098044289452","0.625690403793896","0.656270481995143"
"PI_hosp_20","10","338","24269","2606.33734393671","2600","0.643362991689592","0.628062901182325","0.65866308219686"
"num_mm_37","10","338","24269","2606.33734393671","2600","0.603818622575774","0.588145671923447","0.619491573228101"
"num_mm_20","10","338","24269","2606.33734393671","2600","0.60326758172171","0.587850818025226","0.618684345418194"
"PI_cons_NB_37","10","338","24269","2606.33734393671","2600","0.629372606073776","0.613543892031536","0.645201320116016"
"PI_cons_NB_20","10","338","24269","2606.33734393671","2600","0.629920231713553","0.614250058247751","0.645590405179354"
"PI_gen_37","10","338","24269","2606.33734393671","2600","0.612644965918544","0.596439433889237","0.628850497947851"
