"model","years","cases","cohort","mean_fu","median_fu","c_index","L_CI","U_CI"
"PI_gen_37","3","340","60036","1095.50204877074","1096","0.656268700450255","0.641026550057108","0.671510850843403"
"PI_mort_37","4","540","60036","1455.97095076288","1461","0.65440555600536","0.64363043971731","0.66518067229341"
"PI_mort_20","4","540","60036","1455.97095076288","1461","0.654488767310422","0.643714563004596","0.665262971616249"
"PI_hosp_37","4","540","60036","1455.97095076288","1461","0.670965597245695","0.660116630722066","0.681814563769324"
"PI_hosp_20","4","540","60036","1455.97095076288","1461","0.671147899875869","0.660295392198853","0.682000407552886"
"num_mm_37","4","540","60036","1455.97095076288","1461","0.639383785195043","0.627742222281601","0.651025348108486"
"num_mm_20","4","540","60036","1455.97095076288","1461","0.638025648416852","0.626347901436933","0.64970339539677"
"PI_cons_NB_37","4","540","60036","1455.97095076288","1461","0.678022972517278","0.667173317000619","0.688872628033937"
"PI_cons_NB_20","4","540","60036","1455.97095076288","1461","0.676092395874863","0.665216844212185","0.686967947537542"
"PI_gen_37","4","540","60036","1455.97095076288","1461","0.648366004809121","0.636268891114654","0.660463118503588"
"PI_mort_37","5","739","60036","1818.52536811247","1826","0.658617282030941","0.649451778137383","0.667782785924499"
"PI_mort_20","5","739","60036","1818.52536811247","1826","0.658565140812927","0.649401395440936","0.667728886184919"
"PI_hosp_37","5","739","60036","1818.52536811247","1826","0.672024889346197","0.662770489517187","0.681279289175208"
"PI_hosp_20","5","739","60036","1818.52536811247","1826","0.672250815724294","0.663002365027826","0.681499266420763"
"num_mm_37","5","739","60036","1818.52536811247","1826","0.622885068621721","0.612873673618875","0.632896463624567"
"num_mm_20","5","739","60036","1818.52536811247","1826","0.622793770460297","0.612807711808585","0.632779829112008"
"PI_cons_NB_37","5","739","60036","1818.52536811247","1826","0.676623159632165","0.667343787495483","0.685902531768847"
"PI_cons_NB_20","5","739","60036","1818.52536811247","1826","0.675546689557697","0.666271685949071","0.684821693166323"
"PI_gen_37","5","739","60036","1818.52536811247","1826","0.633044373310528","0.622672810101964","0.643415936519092"
"PI_mort_37","6","976","60036","2177.91903191418","2191","0.663550545177719","0.655583231892455","0.671517858462983"
