"model","years","cases","cohort","mean_fu","median_fu","c_index","L_CI","U_CI"
"PI_hosp_37","4","2179","60036","1432.12897261643","1461","0.600331464869587","0.594503369300879","0.606159560438294"
"PI_hosp_20","4","2179","60036","1432.12897261643","1461","0.60026194312242","0.594434628960977","0.606089257283862"
"num_mm_37","4","2179","60036","1432.12897261643","1461","0.538349201998769","0.532646023334073","0.544052380663465"
"num_mm_20","4","2179","60036","1432.12897261643","1461","0.540137110224228","0.534529061208387","0.545745159240069"
"PI_cons_NB_37","4","2179","60036","1432.12897261643","1461","0.598439412481836","0.592612503979132","0.604266320984539"
"PI_cons_NB_20","4","2179","60036","1432.12897261643","1461","0.599372696597282","0.593543357359134","0.60520203583543"
"PI_gen_37","4","2179","60036","1432.12897261643","1461","0.54086970757948","0.535047767921801","0.546691647237158"
"PI_mort_37","5","2783","60036","1781.56534412686","1826","0.596555780718377","0.591425029407173","0.601686532029582"
"PI_mort_20","5","2783","60036","1781.56534412686","1826","0.596303118603035","0.591173367216452","0.601432869989619"
"PI_hosp_37","5","2783","60036","1781.56534412686","1826","0.59734399433383","0.592189224758146","0.602498763909514"
"PI_hosp_20","5","2783","60036","1781.56534412686","1826","0.597294958371086","0.592140979526055","0.602448937216116"
"num_mm_37","5","2783","60036","1781.56534412686","1826","0.538921565634771","0.533875069282822","0.543968061986721"
"num_mm_20","5","2783","60036","1781.56534412686","1826","0.540345234072852","0.535382434869645","0.545308033276059"
"PI_cons_NB_37","5","2783","60036","1781.56534412686","1826","0.595942281150406","0.590785091297148","0.601099471003664"
"PI_cons_NB_20","5","2783","60036","1781.56534412686","1826","0.596857426558628","0.591700034064392","0.602014819052865"
"PI_gen_37","5","2783","60036","1781.56534412686","1826","0.540870129054677","0.53572655979841","0.546013698310944"
"PI_mort_37","6","3355","60036","2125.2538976614","2191","0.596331827619925","0.591686107645329","0.600977547594521"
"PI_mort_20","6","3355","60036","2125.2538976614","2191","0.596162140441884","0.591517706216379","0.60080657466739"
"PI_hosp_37","6","3355","60036","2125.2538976614","2191","0.597184637525003","0.592515818195489","0.601853456854518"
"PI_hosp_20","6","3355","60036","2125.2538976614","2191","0.59711738992903","0.592449842341081","0.601784937516979"
"num_mm_37","6","3355","60036","2125.2538976614","2191","0.53772271115412","0.533126952370926","0.542318469937314"
"num_mm_20","6","3355","60036","2125.2538976614","2191","0.53856223758345","0.534051134534691","0.54307334063221"
"PI_cons_NB_37","6","3355","60036","2125.2538976614","2191","0.595792299163225","0.591118338879688","0.600466259446763"
"PI_cons_NB_20","6","3355","60036","2125.2538976614","2191","0.596533606281428","0.591860891285959","0.601206321276896"
"PI_gen_37","6","3355","60036","2125.2538976614","2191","0.539268601268248","0.534590202691675","0.543946999844821"
"PI_mort_37","7","3850","60036","2398.38433606503","2556","0.59515177567469","0.590800468143332","0.599503083206049"
"PI_mort_20","7","3850","60036","2398.38433606503","2556","0.594994144153963","0.590643883887824","0.599344404420101"
"PI_hosp_37","7","3850","60036","2398.38433606503","2556","0.596128349999272","0.59175370788639","0.600502992112153"
"PI_hosp_20","7","3850","60036","2398.38433606503","2556","0.59605246490548","0.59167925645072","0.60042567336024"
"num_mm_37","7","3850","60036","2398.38433606503","2556","0.537274040384168","0.532971805959583","0.541576274808752"
"num_mm_20","7","3850","60036","2398.38433606503","2556","0.538041133463088","0.533819952425434","0.542262314500742"
"PI_cons_NB_37","7","3850","60036","2398.38433606503","2556","0.594819759735483","0.590438914448114","0.599200605022851"
"PI_cons_NB_20","7","3850","60036","2398.38433606503","2556","0.595538208111434","0.591159546015382","0.599916870207486"
"PI_gen_37","7","3850","60036","2398.38433606503","2556","0.538894890703218","0.534514371647494","0.543275409758943"
"PI_mort_37","8","4063","60036","2505.62089413019","2573","0.594846890240205","0.590567600682154","0.599126179798256"
"PI_mort_20","8","4063","60036","2505.62089413019","2573","0.594682095450619","0.590403811643263","0.598960379257974"
"PI_hosp_37","8","4063","60036","2505.62089413019","2573","0.595893872488193","0.591591992982854","0.600195751993533"
"PI_hosp_20","8","4063","60036","2505.62089413019","2573","0.595823124763941","0.591522625065458","0.600123624462424"
"num_mm_37","8","4063","60036","2505.62089413019","2573","0.537566623471134","0.533333850904185","0.541799396038084"
"num_mm_20","8","4063","60036","2505.62089413019","2573","0.538499109632483","0.534346451768925","0.542651767496042"
"PI_cons_NB_37","8","4063","60036","2505.62089413019","2573","0.594697841893868","0.590389878106516","0.59900580568122"
"PI_cons_NB_20","8","4063","60036","2505.62089413019","2573","0.595398640666313","0.591092876379751","0.599704404952876"
"PI_gen_37","8","4063","60036","2505.62089413019","2573","0.539174381408564","0.534864909705675","0.543483853111452"
"PI_mort_37","9","4074","60036","2511.8200079952","2573","0.594990879190509","0.590708812776716","0.599272945604301"
"PI_mort_20","9","4074","60036","2511.8200079952","2573","0.594826884833241","0.590545829465247","0.599107940201234"
"PI_hosp_37","9","4074","60036","2511.8200079952","2573","0.596032533928244","0.591727766302015","0.600337301554473"
"PI_hosp_20","9","4074","60036","2511.8200079952","2573","0.595961332690444","0.591657935498701","0.600264729882187"
"num_mm_37","9","4074","60036","2511.8200079952","2573","0.537602463287895","0.533368009894949","0.541836916680842"
"num_mm_20","9","4074","60036","2511.8200079952","2573","0.538524497606276","0.534370298314839","0.542678696897712"
"PI_cons_NB_37","9","4074","60036","2511.8200079952","2573","0.594836457976567","0.590525584811224","0.59914733114191"
"PI_cons_NB_20","9","4074","60036","2511.8200079952","2573","0.595533961024055","0.591225262568871","0.599842659479239"
"PI_gen_37","9","4074","60036","2511.8200079952","2573","0.53915476366474","0.534844002867074","0.543465524462405"
"PI_mort_37","10","4074","60036","2511.82385568659","2573","0.594990879190509","0.590708812776716","0.599272945604301"
"PI_mort_20","10","4074","60036","2511.82385568659","2573","0.594826884833241","0.590545829465247","0.599107940201234"
"PI_hosp_37","10","4074","60036","2511.82385568659","2573","0.596032533928244","0.591727766302015","0.600337301554473"
"PI_hosp_20","10","4074","60036","2511.82385568659","2573","0.595961332690444","0.591657935498701","0.600264729882187"
"num_mm_37","10","4074","60036","2511.82385568659","2573","0.537602463287895","0.533368009894949","0.541836916680842"
"num_mm_20","10","4074","60036","2511.82385568659","2573","0.538524497606276","0.534370298314839","0.542678696897712"
"PI_cons_NB_37","10","4074","60036","2511.82385568659","2573","0.594836457976567","0.590525584811224","0.59914733114191"
"PI_cons_NB_20","10","4074","60036","2511.82385568659","2573","0.595533961024055","0.591225262568871","0.599842659479239"
"PI_gen_37","10","4074","60036","2511.82385568659","2573","0.53915476366474","0.534844002867074","0.543465524462405"
