"model","years","cohort","mean_rate","median_rate","c_index","L_CI","U_CI"
"num_mm_37","3","50158","8.02422345388572","6.33333333333333","0.670900036818196","0.669787892625373","0.67201218101102"
"num_mm_20","3","50158","8.02422345388572","6.33333333333333","0.662715436465356","0.66160922789378","0.663821645036932"
"PI_cons_NB_37","3","50158","8.02422345388572","6.33333333333333","0.679162396514143","0.677911385752173","0.680413407276113"
"PI_cons_NB_20","3","50158","8.02422345388572","6.33333333333333","0.67485531115533","0.673594062571919","0.676116559738741"
"PI_gen_37","3","50158","8.02422345388572","6.33333333333333","0.670449231597227","0.669300416771368","0.671598046423087"
"PI_mort_37","4","49480","8.2025313257882","6.75","0.651510228133928","0.650200376944356","0.652820079323501"
"PI_mort_20","4","49480","8.2025313257882","6.75","0.651816614785357","0.650507155591535","0.653126073979179"
"PI_hosp_37","4","49480","8.2025313257882","6.75","0.669298945007227","0.668020439207059","0.670577450807395"
"PI_hosp_20","4","49480","8.2025313257882","6.75","0.669096980762502","0.667817791155977","0.670376170369027"
"num_mm_37","4","49480","8.2025313257882","6.75","0.671217887961705","0.670105210164588","0.672330565758822"
"num_mm_20","4","49480","8.2025313257882","6.75","0.663028635613861","0.661921824167704","0.664135447060019"
"PI_cons_NB_37","4","49480","8.2025313257882","6.75","0.683312571580558","0.682064379879826","0.684560763281289"
"PI_cons_NB_20","4","49480","8.2025313257882","6.75","0.679030537933717","0.677771872705059","0.680289203162375"
"PI_gen_37","4","49480","8.2025313257882","6.75","0.670647617338732","0.669499377098338","0.671795857579127"
"PI_mort_37","5","48656","8.31843554751726","6.8","0.654720581352857","0.653408384484511","0.656032778221204"
"PI_mort_20","5","48656","8.31843554751726","6.8","0.65503059430719","0.653718910299557","0.656342278314824"
"PI_hosp_37","5","48656","8.31843554751726","6.8","0.672472439447726","0.671192540437228","0.673752338458223"
"PI_hosp_20","5","48656","8.31843554751726","6.8","0.672272678417935","0.670992000861068","0.673553355974802"
"num_mm_37","5","48656","8.31843554751726","6.8","0.671503595246118","0.670387315020495","0.672619875471741"
"num_mm_20","5","48656","8.31843554751726","6.8","0.663240917593565","0.662129060798404","0.664352774388725"
"PI_cons_NB_37","5","48656","8.31843554751726","6.8","0.686490646942706","0.685242248972892","0.687739044912519"
"PI_cons_NB_20","5","48656","8.31843554751726","6.8","0.682221002627766","0.680961636594913","0.68348036866062"
"PI_gen_37","5","48656","8.31843554751726","6.8","0.670706708024385","0.669554854579374","0.671858561469396"
"PI_mort_37","6","47201","8.43472242819714","7","0.657631395459827","0.656304491532948","0.658958299386706"
"PI_mort_20","6","47201","8.43472242819714","7","0.657941494531725","0.656615175174787","0.659267813888663"
"PI_hosp_37","6","47201","8.43472242819714","7","0.675317737771756","0.674024765901769","0.676610709641744"
"PI_hosp_20","6","47201","8.43472242819714","7","0.675090286377709","0.673796461291658","0.67638411146376"
"num_mm_37","6","47201","8.43472242819714","7","0.671578169103699","0.670448437897357","0.672707900310041"
"num_mm_20","6","47201","8.43472242819714","7","0.66315249832411","0.662026491080073","0.664278505568147"
"PI_cons_NB_37","6","47201","8.43472242819714","7","0.689261887154368","0.688001486357549","0.690522287951187"
"PI_cons_NB_20","6","47201","8.43472242819714","7","0.685005953930477","0.683734068125533","0.686277839735422"
"PI_gen_37","6","47201","8.43472242819714","7","0.670753352951543","0.66958660312574","0.671920102777346"
"PI_mort_37","7","26556","8.52150711165623","7.14285714285714","0.658854869336928","0.657076448734028","0.660633289939829"
"PI_mort_20","7","26556","8.52150711165623","7.14285714285714","0.659165930637283","0.65738825341029","0.660943607864276"
"PI_hosp_37","7","26556","8.52150711165623","7.14285714285714","0.676211317340179","0.674480294318796","0.677942340361563"
"PI_hosp_20","7","26556","8.52150711165623","7.14285714285714","0.675923128004911","0.674191672833066","0.677654583176755"
"num_mm_37","7","26556","8.52150711165623","7.14285714285714","0.668585270258198","0.66707778573191","0.670092754784487"
"num_mm_20","7","26556","8.52150711165623","7.14285714285714","0.659834658425621","0.658329344447287","0.661339972403956"
"PI_cons_NB_37","7","26556","8.52150711165623","7.14285714285714","0.689795142931984","0.688105694806383","0.691484591057585"
"PI_cons_NB_20","7","26556","8.52150711165623","7.14285714285714","0.68557784556939","0.683874112493892","0.687281578644888"
"PI_gen_37","7","26556","8.52150711165623","7.14285714285714","0.667881132198525","0.666326280900523","0.669435983496526"
"PI_mort_37","8","4745","8.81238145416228","7.25","0.659006490703951","0.654773211340377","0.663239770067525"
"PI_mort_20","8","4745","8.81238145416228","7.25","0.659291756529356","0.65505914390836","0.663524369150352"
"PI_hosp_37","8","4745","8.81238145416228","7.25","0.676660609225389","0.672552062532687","0.68076915591809"
"PI_hosp_20","8","4745","8.81238145416228","7.25","0.676168141845645","0.672062073659992","0.680274210031299"
"num_mm_37","8","4745","8.81238145416228","7.25","0.670472583371433","0.666877683914429","0.674067482828437"
"num_mm_20","8","4745","8.81238145416228","7.25","0.663738420951376","0.660143009872268","0.667333832030485"
"PI_cons_NB_37","8","4745","8.81238145416228","7.25","0.689615742054163","0.685611074657286","0.69362040945104"
"PI_cons_NB_20","8","4745","8.81238145416228","7.25","0.685365849728248","0.681330382523688","0.689401316932808"
"PI_gen_37","8","4745","8.81238145416228","7.25","0.669870136683198","0.66617533034036","0.673564943026035"
