"model","years","cohort","mean_rate","median_rate","c_index","L_CI","U_CI"
"num_mm_37","3","19892","8.11017829613245","6.66666666666667","0.654367721669085","0.652516627149815","0.656218816188355"
"num_mm_20","3","19892","8.11017829613245","6.66666666666667","0.640923303370755","0.639084288267331","0.642762318474178"
"PI_cons_NB_37","3","19892","8.11017829613245","6.66666666666667","0.615366268598022","0.61314160735142","0.617590929844625"
"PI_cons_NB_20","3","19892","8.11017829613245","6.66666666666667","0.605302849074795","0.603052171451375","0.607553526698216"
"PI_gen_37","3","19892","8.11017829613245","6.66666666666667","0.653781428561139","0.65188268101514","0.655680176107138"
"PI_mort_37","4","19658","8.22891443687049","6.75","0.543949970729587","0.541625227033784","0.546274714425391"
"PI_mort_20","4","19658","8.22891443687049","6.75","0.545148296844149","0.542823416100511","0.547473177587787"
"PI_hosp_37","4","19658","8.22891443687049","6.75","0.586365578057882","0.584081059613679","0.588650096502084"
"PI_hosp_20","4","19658","8.22891443687049","6.75","0.586387936852552","0.584103791200387","0.588672082504717"
"num_mm_37","4","19658","8.22891443687049","6.75","0.655187822034417","0.653343321738994","0.65703232232984"
"num_mm_20","4","19658","8.22891443687049","6.75","0.641827427584746","0.639992348138569","0.643662507030924"
"PI_cons_NB_37","4","19658","8.22891443687049","6.75","0.617992986681739","0.615767318074936","0.620218655288541"
"PI_cons_NB_20","4","19658","8.22891443687049","6.75","0.607907630568386","0.605654143526517","0.610161117610255"
"PI_gen_37","4","19658","8.22891443687049","6.75","0.654618416308808","0.652724782865679","0.656512049751937"
"PI_mort_37","5","19391","8.31303181888505","6.8","0.546501237641238","0.544169581376566","0.54883289390591"
"PI_mort_20","5","19391","8.31303181888505","6.8","0.547740634463605","0.545409713113997","0.550071555813213"
"PI_hosp_37","5","19391","8.31303181888505","6.8","0.589285409360293","0.58699584383531","0.591574974885276"
"PI_hosp_20","5","19391","8.31303181888505","6.8","0.589378970418881","0.587090150118665","0.591667790719097"
"num_mm_37","5","19391","8.31303181888505","6.8","0.656786911207562","0.654941467296728","0.658632355118396"
"num_mm_20","5","19391","8.31303181888505","6.8","0.643591789676509","0.641756001363925","0.645427577989094"
"PI_cons_NB_37","5","19391","8.31303181888505","6.8","0.621162058982742","0.61893412960289","0.623389988362595"
"PI_cons_NB_20","5","19391","8.31303181888505","6.8","0.611069737566381","0.608813244457925","0.613326230674838"
"PI_gen_37","5","19391","8.31303181888505","6.8","0.656321705582016","0.654423536225231","0.658219874938801"
"PI_mort_37","6","18900","8.39139329805997","7","0.547502591477032","0.545144757955699","0.549860424998365"
"PI_mort_20","6","18900","8.39139329805997","7","0.548759588702955","0.546402515601163","0.551116661804747"
"PI_hosp_37","6","18900","8.39139329805997","7","0.590468036025247","0.58815385789975","0.592782214150744"
"PI_hosp_20","6","18900","8.39139329805997","7","0.590583605567588","0.588270457847655","0.592896753287521"
"num_mm_37","6","18900","8.39139329805997","7","0.657750762566364","0.655887959121024","0.659613566011703"
"num_mm_20","6","18900","8.39139329805997","7","0.644602039000234","0.642747639739795","0.646456438260672"
"PI_cons_NB_37","6","18900","8.39139329805997","7","0.622574107496081","0.620322781978682","0.624825433013479"
"PI_cons_NB_20","6","18900","8.39139329805997","7","0.612379981596797","0.610099672775727","0.614660290417866"
"PI_gen_37","6","18900","8.39139329805997","7","0.657442973682277","0.655524682761382","0.659361264603172"
"PI_mort_37","7","10893","8.43954833379234","7","0.55225214638843","0.549159441311831","0.555344851465028"
"PI_mort_20","7","10893","8.43954833379234","7","0.553607244743757","0.550516956483905","0.556697533003609"
"PI_hosp_37","7","10893","8.43954833379234","7","0.595085771663117","0.592057345473003","0.598114197853231"
"PI_hosp_20","7","10893","8.43954833379234","7","0.595305547260396","0.59227828326308","0.598332811257712"
"num_mm_37","7","10893","8.43954833379234","7","0.658015793358826","0.655572390195818","0.660459196521834"
"num_mm_20","7","10893","8.43954833379234","7","0.64516681444681","0.642736348285924","0.647597280607696"
"PI_cons_NB_37","7","10893","8.43954833379234","7","0.626353691229506","0.623411896834218","0.629295485624794"
"PI_cons_NB_20","7","10893","8.43954833379234","7","0.616618585964999","0.613636935612862","0.619600236317136"
"PI_gen_37","7","10893","8.43954833379234","7","0.657271945351235","0.65476178418917","0.659782106513301"
"PI_mort_37","8","1903","8.43661324224908","7","0.563151518260213","0.5558399787154","0.570463057805026"
"PI_mort_20","8","1903","8.43661324224908","7","0.564359703590379","0.557051369737131","0.571668037443627"
"PI_hosp_37","8","1903","8.43661324224908","7","0.603089653818942","0.595974909267959","0.610204398369924"
"PI_hosp_20","8","1903","8.43661324224908","7","0.604797393397298","0.597697317875776","0.61189746891882"
"num_mm_37","8","1903","8.43661324224908","7","0.653828698611005","0.648015085969336","0.659642311252674"
"num_mm_20","8","1903","8.43661324224908","7","0.645629541497291","0.639912434126768","0.651346648867814"
"PI_cons_NB_37","8","1903","8.43661324224908","7","0.633377639037488","0.626489452933633","0.640265825141344"
"PI_cons_NB_20","8","1903","8.43661324224908","7","0.6251386179408","0.618150038341542","0.632127197540057"
"PI_gen_37","8","1903","8.43661324224908","7","0.652949460832661","0.646897261029891","0.659001660635431"
