"model","years","cohort","mean_rate","median_rate","c_index","L_CI","U_CI"
"PI_mort_37","4","48241","10.2764971704567","8.75","0.561968316122122","0.560482579352249","0.563454052891994"
"PI_mort_20","4","48241","10.2764971704567","8.75","0.562925962934576","0.561440190651846","0.564411735217307"
"PI_hosp_37","4","48241","10.2764971704567","8.75","0.607968386821807","0.606531378600969","0.609405395042645"
"PI_hosp_20","4","48241","10.2764971704567","8.75","0.607522066830889","0.60608516004343","0.608958973618349"
"num_mm_37","4","48241","10.2764971704567","8.75","0.659199801360825","0.657957678734568","0.660441923987081"
"num_mm_20","4","48241","10.2764971704567","8.75","0.651541898977595","0.650313407132777","0.652770390822414"
"PI_cons_NB_37","4","48241","10.2764971704567","8.75","0.635267693669763","0.633867026706931","0.636668360632595"
"PI_cons_NB_20","4","48241","10.2764971704567","8.75","0.627605764133408","0.626193276551678","0.629018251715137"
"PI_gen_37","4","48241","10.2764971704567","8.75","0.65950744874457","0.658230055759287","0.660784841729853"
"PI_mort_37","5","47453","10.3913261543","9","0.561512822953349","0.560019247168441","0.563006398738256"
"PI_mort_20","5","47453","10.3913261543","9","0.562484507719212","0.560991070200373","0.563977945238052"
"PI_hosp_37","5","47453","10.3913261543","9","0.607731933939038","0.606287878430357","0.60917598944772"
"PI_hosp_20","5","47453","10.3913261543","9","0.607319092380214","0.605874991782418","0.60876319297801"
"num_mm_37","5","47453","10.3913261543","9","0.660445203413728","0.659202318207867","0.661688088619588"
"num_mm_20","5","47453","10.3913261543","9","0.652803882377248","0.651573511185328","0.654034253569169"
"PI_cons_NB_37","5","47453","10.3913261543","9","0.634853343108918","0.633445832917811","0.636260853300026"
"PI_cons_NB_20","5","47453","10.3913261543","9","0.627163470635831","0.625743786696105","0.628583154575557"
"PI_gen_37","5","47453","10.3913261543","9","0.660656076010876","0.659376799693389","0.661935352328363"
"PI_mort_37","6","45982","10.5174162353385","9.16666666666667","0.562049638266934","0.560534774722736","0.563564501811131"
"PI_mort_20","6","45982","10.5174162353385","9.16666666666667","0.563004904773396","0.561490307180906","0.564519502365887"
"PI_hosp_37","6","45982","10.5174162353385","9.16666666666667","0.608371582977017","0.606909128751196","0.609834037202838"
"PI_hosp_20","6","45982","10.5174162353385","9.16666666666667","0.607938800087351","0.606476333978416","0.609401266196287"
"num_mm_37","6","45982","10.5174162353385","9.16666666666667","0.660899138360968","0.659643643423643","0.662154633298293"
"num_mm_20","6","45982","10.5174162353385","9.16666666666667","0.653261776699712","0.652017885931004","0.654505667468419"
"PI_cons_NB_37","6","45982","10.5174162353385","9.16666666666667","0.635253512658158","0.633829269906352","0.636677755409964"
"PI_cons_NB_20","6","45982","10.5174162353385","9.16666666666667","0.627625079895323","0.62618806703051","0.629062092760135"
"PI_gen_37","6","45982","10.5174162353385","9.16666666666667","0.661344684325892","0.660052063472543","0.662637305179241"
"PI_mort_37","7","25603","10.5529151159741","9.14285714285714","0.563706844423931","0.561681208810189","0.565732480037673"
"PI_mort_20","7","25603","10.5529151159741","9.14285714285714","0.56467064712035","0.562646012507862","0.566695281732839"
"PI_hosp_37","7","25603","10.5529151159741","9.14285714285714","0.609462118264899","0.607507516467411","0.611416720062388"
"PI_hosp_20","7","25603","10.5529151159741","9.14285714285714","0.608890072529543","0.60693537584574","0.610844769213345"
"num_mm_37","7","25603","10.5529151159741","9.14285714285714","0.66153115542393","0.659863373765725","0.663198937082135"
"num_mm_20","7","25603","10.5529151159741","9.14285714285714","0.652988173369708","0.651333949353262","0.654642397386154"
