"model","years","cases","cohort","mean_fu","median_fu","c_index","L_CI","U_CI"
"PI_hosp_37","4","109","11170","1451.64914950761","1461","0.571699667101601","0.545922048051598","0.597477286151604"
"PI_hosp_20","4","109","11170","1451.64914950761","1461","0.573433202853037","0.547749544930153","0.59911686077592"
"num_mm_37","4","109","11170","1451.64914950761","1461","0.491636609893681","0.470444401494927","0.512828818292434"
"num_mm_20","4","109","11170","1451.64914950761","1461","0.500618913193394","0.479834158354517","0.52140366803227"
"PI_cons_NB_37","4","109","11170","1451.64914950761","1461","0.565784229579172","0.539989583908925","0.591578875249419"
"PI_cons_NB_20","4","109","11170","1451.64914950761","1461","0.569073937180931","0.543508145933376","0.594639728428486"
"PI_gen_37","4","109","11170","1451.64914950761","1461","0.495961973841099","0.474217352293048","0.517706595389149"
"PI_mort_37","5","135","11170","1813.49077887198","1826","0.570036242301854","0.546911999925541","0.593160484678168"
"PI_mort_20","5","135","11170","1813.49077887198","1826","0.572118502965583","0.549079241228948","0.595157764702218"
"PI_hosp_37","5","135","11170","1813.49077887198","1826","0.577157988351644","0.554052298466546","0.600263678236742"
"PI_hosp_20","5","135","11170","1813.49077887198","1826","0.579452219673819","0.556383966744304","0.602520472603334"
"num_mm_37","5","135","11170","1813.49077887198","1826","0.491241332272366","0.472195484484613","0.510287180060118"
"num_mm_20","5","135","11170","1813.49077887198","1826","0.501163498251409","0.482429990815611","0.519897005687208"
"PI_cons_NB_37","5","135","11170","1813.49077887198","1826","0.572049963557095","0.548835591866979","0.595264335247211"
"PI_cons_NB_20","5","135","11170","1813.49077887198","1826","0.576423112157219","0.55333672998548","0.599509494328959"
"PI_gen_37","5","135","11170","1813.49077887198","1826","0.494336638827408","0.47495384350232","0.513719434152496"
"PI_mort_37","6","160","11170","2171.24189794091","2191","0.587450898616769","0.566376063656151","0.608525733577387"
"PI_mort_20","6","160","11170","2171.24189794091","2191","0.588240080969601","0.567291318394755","0.609188843544447"
"PI_hosp_37","6","160","11170","2171.24189794091","2191","0.596026793207098","0.574912309084259","0.617141277329937"
"PI_hosp_20","6","160","11170","2171.24189794091","2191","0.596145749802351","0.575179339141641","0.617112160463061"
"num_mm_37","6","160","11170","2171.24189794091","2191","0.507175823498929","0.489049996669115","0.525301650328742"
"num_mm_20","6","160","11170","2171.24189794091","2191","0.513648362043974","0.495992667288273","0.531304056799674"
"PI_cons_NB_37","6","160","11170","2171.24189794091","2191","0.591316564126647","0.57012145043947","0.612511677813823"
"PI_cons_NB_20","6","160","11170","2171.24189794091","2191","0.594000575286527","0.572962114057046","0.615039036516008"
"PI_gen_37","6","160","11170","2171.24189794091","2191","0.509293024848648","0.490985994998322","0.527600054698974"
"PI_mort_37","7","187","11170","2457.98460161146","2556","0.579395778452099","0.559990964640907","0.598800592263292"
